row_id,year,month,mdate,sensor_id,sensor_name,pedestrain_counts,rank
2563,2010,April,12,3,Melbourne Central,24952,4.0
2564,2010,April,12,6,Flinders Street Station Underpass,24914,5.0
2565,2010,April,12,5,Princes Bridge,23004,6.0
2566,2010,April,12,15,State Library,17784,7.0
2567,2010,April,12,16,Australia on Collins,17714,8.0
2568,2010,April,12,1,Bourke Street Mall (North),17571,9.0
2569,2010,April,12,17,Collins Place (South),13125,10.0
2570,2010,April,13,4,Town Hall (West),36087,1.0
2571,2010,April,13,3,Melbourne Central,27395,2.0
2572,2010,April,13,6,Flinders Street Station Underpass,26080,3.0
2573,2010,April,13,13,Flagstaff Station,25930,4.0
2574,2010,April,13,2,Bourke Street Mall (South),25533,5.0
2575,2010,April,13,5,Princes Bridge,22008,6.0
2576,2010,April,13,15,State Library,19785,7.0
2577,2010,April,13,16,Australia on Collins,18936,8.0
2578,2010,April,13,1,Bourke Street Mall (North),18517,9.0
2579,2010,April,13,17,Collins Place (South),14057,10.0
2580,2010,April,14,4,Town Hall (West),38010,1.0
2581,2010,April,14,2,Bourke Street Mall (South),28010,2.0
2582,2010,April,14,3,Melbourne Central,27920,3.0
2583,2010,April,14,6,Flinders Street Station Underpass,27085,4.0
2584,2010,April,14,13,Flagstaff Station,25497,5.0
2585,2010,April,14,5,Princes Bridge,24432,6.0
2586,2010,April,14,15,State Library,20262,7.0
2587,2010,April,14,16,Australia on Collins,19887,8.0
2588,2010,April,14,1,Bourke Street Mall (North),19812,9.0
2589,2010,April,14,17,Collins Place (South),14741,10.0
2590,2010,April,15,4,Town Hall (West),39770,1.0
2591,2010,April,15,3,Melbourne Central,29463,2.0
2592,2010,April,15,2,Bourke Street Mall (South),29298,3.0
2593,2010,April,15,6,Flinders Street Station Underpass,27278,4.0
2594,2010,April,15,13,Flagstaff Station,26184,5.0
2595,2010,April,15,5,Princes Bridge,25212,6.0
2596,2010,April,15,1,Bourke Street Mall (North),21542,7.0
2597,2010,April,15,16,Australia on Collins,20895,8.0
2598,2010,April,15,15,State Library,20029,9.0
2599,2010,April,15,17,Collins Place (South),15602,10.0
2600,2010,April,16,4,Town Hall (West),47569,1.0
2601,2010,April,16,2,Bourke Street Mall (South),37299,2.0
2602,2010,April,16,3,Melbourne Central,36176,3.0
2603,2010,April,16,5,Princes Bridge,33328,4.0
2604,2010,April,16,6,Flinders Street Station Underpass,30800,5.0
2605,2010,April,16,1,Bourke Street Mall (North),26810,6.0
2606,2010,April,16,15,State Library,24533,7.0
2607,2010,April,16,13,Flagstaff Station,24346,8.0
2608,2010,April,16,16,Australia on Collins,24174,9.0
2609,2010,April,16,17,Collins Place (South),15471,10.0
2610,2010,April,17,4,Town Hall (West),40712,1.0
2611,2010,April,17,3,Melbourne Central,30527,2.0
2612,2010,April,17,5,Princes Bridge,29497,3.0
2613,2010,April,17,2,Bourke Street Mall (South),25989,4.0
2614,2010,April,17,1,Bourke Street Mall (North),20792,5.0
2615,2010,April,17,6,Flinders Street Station Underpass,19591,6.0
2616,2010,April,17,15,State Library,17302,7.0
2617,2010,April,17,16,Australia on Collins,16104,8.0
2618,2010,April,17,7,Birrarung Marr,9465,9.0
2619,2010,April,17,12,New Quay,8737,10.0
2620,2010,April,18,4,Town Hall (West),32179,1.0
2621,2010,April,18,5,Princes Bridge,23299,2.0
2622,2010,April,18,3,Melbourne Central,22197,3.0
2623,2010,April,18,2,Bourke Street Mall (South),19285,4.0
2624,2010,April,18,6,Flinders Street Station Underpass,16810,5.0
2625,2010,April,18,1,Bourke Street Mall (North),15480,6.0
2626,2010,April,18,15,State Library,13458,7.0
2627,2010,April,18,12,New Quay,10873,8.0
2628,2010,April,18,16,Australia on Collins,10527,9.0
2629,2010,April,18,14,Sandridge Bridge,6739,10.0
2630,2010,April,19,4,Town Hall (West),34509,1.0
2631,2010,April,19,13,Flagstaff Station,25815,2.0
2632,2010,April,19,3,Melbourne Central,25342,3.0
2633,2010,April,19,6,Flinders Street Station Underpass,25020,4.0
2634,2010,April,19,2,Bourke Street Mall (South),22689,5.0
2635,2010,April,19,5,Princes Bridge,21045,6.0
2636,2010,April,19,15,State Library,18197,7.0
2637,2010,April,19,16,Australia on Collins,17840,8.0
2638,2010,April,19,1,Bourke Street Mall (North),17214,9.0
2639,2010,April,19,17,Collins Place (South),13832,10.0
2640,2010,April,20,4,Town Hall (West),32056,1.0
2641,2010,April,20,3,Melbourne Central,26692,2.0
2642,2010,April,20,13,Flagstaff Station,26588,3.0
2643,2010,April,20,6,Flinders Street Station Underpass,25969,4.0
2644,2010,April,20,2,Bourke Street Mall (South),23509,5.0
2645,2010,April,20,5,Princes Bridge,21509,6.0
2646,2010,April,20,16,Australia on Collins,18643,7.0
2647,2010,April,20,15,State Library,18622,8.0
2648,2010,April,20,1,Bourke Street Mall (North),17647,9.0
2649,2010,April,20,17,Collins Place (South),14187,10.0
2650,2010,April,21,4,Town Hall (West),33167,1.0
2651,2010,April,21,6,Flinders Street Station Underpass,26821,2.0
2652,2010,April,21,3,Melbourne Central,26387,3.0
2653,2010,April,21,13,Flagstaff Station,26344,4.0
2654,2010,April,21,2,Bourke Street Mall (South),24696,5.0
2655,2010,April,21,5,Princes Bridge,24056,6.0
2656,2010,April,21,15,State Library,19911,7.0
2657,2010,April,21,1,Bourke Street Mall (North),19602,8.0
2658,2010,April,21,16,Australia on Collins,18729,9.0
2659,2010,April,21,17,Collins Place (South),14423,10.0
2660,2010,April,22,4,Town Hall (West),34023,1.0
2661,2010,April,22,3,Melbourne Central,28445,2.0
2662,2010,April,22,6,Flinders Street Station Underpass,26861,3.0
2663,2010,April,22,13,Flagstaff Station,26216,4.0
2664,2010,April,22,2,Bourke Street Mall (South),26099,5.0
2665,2010,April,22,5,Princes Bridge,24013,6.0
2666,2010,April,22,1,Bourke Street Mall (North),20790,7.0
2667,2010,April,22,15,State Library,20248,8.0
2668,2010,April,22,16,Australia on Collins,19624,9.0
2669,2010,April,22,17,Collins Place (South),14961,10.0
2670,2010,April,23,4,Town Hall (West),39791,1.0
2671,2010,April,23,2,Bourke Street Mall (South),31346,2.0
2672,2010,April,23,3,Melbourne Central,29694,3.0
2673,2010,April,23,6,Flinders Street Station Underpass,27406,4.0
2674,2010,April,23,5,Princes Bridge,25191,5.0
2675,2010,April,23,13,Flagstaff Station,25089,6.0
2676,2010,April,23,1,Bourke Street Mall (North),23068,7.0
2677,2010,April,23,16,Australia on Collins,21355,8.0
2678,2010,April,23,15,State Library,19564,9.0
2679,2010,April,23,17,Collins Place (South),14512,10.0
2680,2010,April,24,4,Town Hall (West),37374,1.0
2681,2010,April,24,2,Bourke Street Mall (South),28234,2.0
2682,2010,April,24,3,Melbourne Central,27862,3.0
2683,2010,April,24,5,Princes Bridge,21959,4.0
2684,2010,April,24,1,Bourke Street Mall (North),19985,5.0
2685,2010,April,24,6,Flinders Street Station Underpass,18860,6.0
2686,2010,April,24,15,State Library,16537,7.0
2687,2010,April,24,16,Australia on Collins,15296,8.0
2688,2010,April,24,14,Sandridge Bridge,7365,9.0
2689,2010,April,24,7,Birrarung Marr,5651,10.0
2690,2010,April,25,5,Princes Bridge,42662,1.0
2691,2010,April,25,4,Town Hall (West),41098,2.0
2692,2010,April,25,3,Melbourne Central,30759,3.0
2693,2010,April,25,2,Bourke Street Mall (South),23529,4.0
2694,2010,April,25,6,Flinders Street Station Underpass,22121,5.0
2695,2010,April,25,15,State Library,17287,6.0
2696,2010,April,25,1,Bourke Street Mall (North),17184,7.0
2697,2010,April,25,7,Birrarung Marr,15023,8.0
2698,2010,April,25,16,Australia on Collins,14141,9.0
2699,2010,April,25,14,Sandridge Bridge,8946,10.0
2700,2010,April,26,4,Town Hall (West),26696,1.0
2701,2010,April,26,3,Melbourne Central,20860,2.0
2702,2010,April,26,2,Bourke Street Mall (South),19983,3.0
2703,2010,April,26,5,Princes Bridge,18104,4.0
2704,2010,April,26,6,Flinders Street Station Underpass,14860,5.0
2705,2010,April,26,1,Bourke Street Mall (North),13963,6.0
2706,2010,April,26,15,State Library,10921,7.0
2707,2010,April,26,7,Birrarung Marr,10915,8.0
2708,2010,April,26,16,Australia on Collins,9171,9.0
2709,2010,April,26,12,New Quay,6432,10.0
2710,2010,April,27,4,Town Hall (West),31470,1.0
2711,2010,April,27,13,Flagstaff Station,26468,2.0
2712,2010,April,27,5,Princes Bridge,24808,3.0
2713,2010,April,27,3,Melbourne Central,24715,4.0
2714,2010,April,27,6,Flinders Street Station Underpass,24154,5.0
2715,2010,April,27,2,Bourke Street Mall (South),24115,6.0
2716,2010,April,27,15,State Library,17245,7.0
2717,2010,April,27,16,Australia on Collins,16510,8.0
2718,2010,April,27,1,Bourke Street Mall (North),15841,9.0
2719,2010,April,27,17,Collins Place (South),13492,10.0
2720,2010,April,28,4,Town Hall (West),34116,1.0
2721,2010,April,28,5,Princes Bridge,27529,2.0
2722,2010,April,28,3,Melbourne Central,27359,3.0
2723,2010,April,28,6,Flinders Street Station Underpass,25751,4.0
2724,2010,April,28,2,Bourke Street Mall (South),25514,5.0
2725,2010,April,28,13,Flagstaff Station,25369,6.0
2726,2010,April,28,15,State Library,19307,7.0
2727,2010,April,28,1,Bourke Street Mall (North),18684,8.0
2728,2010,April,28,16,Australia on Collins,18229,9.0
2729,2010,April,28,17,Collins Place (South),15680,10.0
2730,2010,April,29,4,Town Hall (West),34902,1.0
2731,2010,April,29,3,Melbourne Central,27717,2.0
2732,2010,April,29,2,Bourke Street Mall (South),26717,3.0
2733,2010,April,29,13,Flagstaff Station,26474,4.0
2734,2010,April,29,6,Flinders Street Station Underpass,26371,5.0
2735,2010,April,29,5,Princes Bridge,25985,6.0
2736,2010,April,29,1,Bourke Street Mall (North),20129,7.0
2737,2010,April,29,15,State Library,18788,8.0
2738,2010,April,29,16,Australia on Collins,18316,9.0
2739,2010,April,29,17,Collins Place (South),15637,10.0
2740,2010,April,30,4,Town Hall (West),42541,1.0
2741,2010,April,30,3,Melbourne Central,34156,2.0
2742,2010,April,30,2,Bourke Street Mall (South),33935,3.0
2743,2010,April,30,6,Flinders Street Station Underpass,29423,4.0
2744,2010,April,30,1,Bourke Street Mall (North),25150,5.0
2745,2010,April,30,5,Princes Bridge,24509,6.0
2746,2010,April,30,13,Flagstaff Station,24443,7.0
2747,2010,April,30,15,State Library,22796,8.0
2748,2010,April,30,16,Australia on Collins,21756,9.0
2749,2010,April,30,17,Collins Place (South),15467,10.0
2750,2010,August,1,4,Town Hall (West),30375,1.0
2751,2010,August,1,3,Melbourne Central,19657,2.0
2752,2010,August,1,2,Bourke Street Mall (South),19520,3.0
2753,2010,August,1,5,Princes Bridge,19138,4.0
2754,2010,August,1,6,Flinders Street Station Underpass,15269,5.0
2755,2010,August,1,1,Bourke Street Mall (North),14797,6.0
2756,2010,August,1,15,State Library,11100,7.0
2757,2010,August,1,16,Australia on Collins,10748,8.0
2758,2010,August,1,14,Sandridge Bridge,5707,9.0
2759,2010,August,1,7,Birrarung Marr,4302,10.0
2760,2010,August,2,4,Town Hall (West),32449,1.0
2761,2010,August,2,13,Flagstaff Station,25401,2.0
2762,2010,August,2,3,Melbourne Central,25183,3.0
2763,2010,August,2,6,Flinders Street Station Underpass,24803,4.0
2764,2010,August,2,2,Bourke Street Mall (South),23269,5.0
2765,2010,August,2,5,Princes Bridge,18452,6.0
2766,2010,August,2,1,Bourke Street Mall (North),18418,7.0
2767,2010,August,2,15,State Library,17619,8.0
2768,2010,August,2,16,Australia on Collins,16685,9.0
2769,2010,August,2,17,Collins Place (South),13437,10.0
2770,2010,August,3,4,Town Hall (West),33727,1.0
2771,2010,August,3,3,Melbourne Central,26030,2.0
2772,2010,August,3,13,Flagstaff Station,25497,3.0
2773,2010,August,3,6,Flinders Street Station Underpass,24558,4.0
2774,2010,August,3,2,Bourke Street Mall (South),21746,5.0
2775,2010,August,3,15,State Library,19216,6.0
2776,2010,August,3,5,Princes Bridge,18907,7.0
2777,2010,August,3,1,Bourke Street Mall (North),18132,8.0
2778,2010,August,3,16,Australia on Collins,16714,9.0
2779,2010,August,3,17,Collins Place (South),13631,10.0
2780,2010,August,4,4,Town Hall (West),33602,1.0
2781,2010,August,4,13,Flagstaff Station,26452,2.0
2782,2010,August,4,2,Bourke Street Mall (South),23838,3.0
2783,2010,August,4,6,Flinders Street Station Underpass,23794,4.0
2784,2010,August,4,3,Melbourne Central,23612,5.0
2785,2010,August,4,5,Princes Bridge,21812,6.0
2786,2010,August,4,1,Bourke Street Mall (North),18217,7.0
2787,2010,August,4,15,State Library,17116,8.0
2788,2010,August,4,16,Australia on Collins,17110,9.0
2789,2010,August,4,17,Collins Place (South),14479,10.0
2790,2010,August,5,4,Town Hall (West),36181,1.0
2791,2010,August,5,3,Melbourne Central,26780,2.0
2792,2010,August,5,2,Bourke Street Mall (South),25710,3.0
2793,2010,August,5,6,Flinders Street Station Underpass,25156,4.0
2794,2010,August,5,13,Flagstaff Station,24656,5.0
2795,2010,August,5,5,Princes Bridge,21447,6.0
2796,2010,August,5,1,Bourke Street Mall (North),20607,7.0
2797,2010,August,5,16,Australia on Collins,18740,8.0
2798,2010,August,5,15,State Library,17810,9.0
2799,2010,August,5,17,Collins Place (South),14329,10.0
2800,2010,August,6,4,Town Hall (West),42066,1.0
2801,2010,August,6,3,Melbourne Central,33567,2.0
2802,2010,August,6,2,Bourke Street Mall (South),32624,3.0
2803,2010,August,6,6,Flinders Street Station Underpass,30030,4.0
2804,2010,August,6,1,Bourke Street Mall (North),27201,5.0
2805,2010,August,6,5,Princes Bridge,25731,6.0
2806,2010,August,6,13,Flagstaff Station,23860,7.0
2807,2010,August,6,16,Australia on Collins,22691,8.0
2808,2010,August,6,15,State Library,21326,9.0
2809,2010,August,6,17,Collins Place (South),15184,10.0
2810,2010,August,7,4,Town Hall (West),36512,1.0
2811,2010,August,7,3,Melbourne Central,29416,2.0
2812,2010,August,7,2,Bourke Street Mall (South),25396,3.0
2813,2010,August,7,5,Princes Bridge,25241,4.0
2814,2010,August,7,1,Bourke Street Mall (North),21803,5.0
2815,2010,August,7,6,Flinders Street Station Underpass,20354,6.0
2816,2010,August,7,15,State Library,15705,7.0
2817,2010,August,7,16,Australia on Collins,15651,8.0
2818,2010,August,7,14,Sandridge Bridge,8593,9.0
2819,2010,August,7,12,New Quay,5923,10.0
2820,2010,August,8,4,Town Hall (West),30734,1.0
2821,2010,August,8,3,Melbourne Central,27437,2.0
2822,2010,August,8,5,Princes Bridge,21636,3.0
2823,2010,August,8,2,Bourke Street Mall (South),21157,4.0
2824,2010,August,8,6,Flinders Street Station Underpass,17675,5.0
2825,2010,August,8,1,Bourke Street Mall (North),17496,6.0
2826,2010,August,8,15,State Library,17256,7.0
2827,2010,August,8,16,Australia on Collins,11187,8.0
2828,2010,August,8,11,Waterfront City,8826,9.0
2829,2010,August,8,12,New Quay,7567,10.0
2830,2010,August,9,4,Town Hall (West),33389,1.0
2831,2010,August,9,3,Melbourne Central,26912,2.0
2832,2010,August,9,6,Flinders Street Station Underpass,26833,3.0
2833,2010,August,9,13,Flagstaff Station,24478,4.0
2834,2010,August,9,2,Bourke Street Mall (South),23496,5.0
2835,2010,August,9,5,Princes Bridge,20989,6.0
2836,2010,August,9,1,Bourke Street Mall (North),20046,7.0
2837,2010,August,9,15,State Library,18284,8.0
2838,2010,August,9,16,Australia on Collins,17809,9.0
2839,2010,August,9,17,Collins Place (South),13540,10.0
2840,2010,August,10,4,Town Hall (West),28872,1.0
2841,2010,August,10,13,Flagstaff Station,27439,2.0
2842,2010,August,10,6,Flinders Street Station Underpass,22555,3.0
2843,2010,August,10,3,Melbourne Central,21726,4.0
2844,2010,August,10,2,Bourke Street Mall (South),21072,5.0
2845,2010,August,10,5,Princes Bridge,19458,6.0
2846,2010,August,10,15,State Library,16532,7.0
2847,2010,August,10,1,Bourke Street Mall (North),16200,8.0
2848,2010,August,10,16,Australia on Collins,15245,9.0
2849,2010,August,10,17,Collins Place (South),13921,10.0
2850,2010,August,11,4,Town Hall (West),29820,1.0
2851,2010,August,11,13,Flagstaff Station,26347,2.0
2852,2010,August,11,6,Flinders Street Station Underpass,23750,3.0
2853,2010,August,11,5,Princes Bridge,22314,4.0
2854,2010,August,11,2,Bourke Street Mall (South),22250,5.0
2855,2010,August,11,3,Melbourne Central,21240,6.0
2856,2010,August,11,1,Bourke Street Mall (North),17339,7.0
2857,2010,August,11,15,State Library,16881,8.0
2858,2010,August,11,16,Australia on Collins,16575,9.0
2859,2010,August,11,18,Collins Place (North),12594,10.0
2860,2010,August,12,4,Town Hall (West),35568,1.0
2861,2010,August,12,2,Bourke Street Mall (South),25877,2.0
2862,2010,August,12,6,Flinders Street Station Underpass,25468,3.0
2863,2010,August,12,3,Melbourne Central,25154,4.0
2864,2010,August,12,13,Flagstaff Station,24758,5.0
2865,2010,August,12,1,Bourke Street Mall (North),21627,6.0
2866,2010,August,12,5,Princes Bridge,18943,7.0
2867,2010,August,12,16,Australia on Collins,18604,8.0
2868,2010,August,12,15,State Library,17126,9.0
2869,2010,August,12,17,Collins Place (South),14156,10.0
2870,2010,August,13,4,Town Hall (West),45150,1.0
2871,2010,August,13,3,Melbourne Central,32149,2.0
2872,2010,August,13,1,Bourke Street Mall (North),30095,3.0
2873,2010,August,13,6,Flinders Street Station Underpass,29238,4.0
2874,2010,August,13,2,Bourke Street Mall (South),29166,5.0
2875,2010,August,13,5,Princes Bridge,24129,6.0
2876,2010,August,13,13,Flagstaff Station,23023,7.0
2877,2010,August,13,16,Australia on Collins,21999,8.0
2878,2010,August,13,15,State Library,20824,9.0
2879,2010,August,13,17,Collins Place (South),14833,10.0
2880,2010,August,14,4,Town Hall (West),37141,1.0
2881,2010,August,14,3,Melbourne Central,29656,2.0
2882,2010,August,14,2,Bourke Street Mall (South),25165,3.0
2883,2010,August,14,1,Bourke Street Mall (North),22997,4.0
2884,2010,August,14,5,Princes Bridge,19354,5.0
2885,2010,August,14,6,Flinders Street Station Underpass,18928,6.0
2886,2010,August,14,15,State Library,16725,7.0
2887,2010,August,14,16,Australia on Collins,15275,8.0
2888,2010,August,14,12,New Quay,7610,9.0
2889,2010,August,14,14,Sandridge Bridge,6953,10.0
2890,2010,August,15,4,Town Hall (West),30864,1.0
2891,2010,August,15,3,Melbourne Central,22320,2.0
2892,2010,August,15,2,Bourke Street Mall (South),21120,3.0
2893,2010,August,15,5,Princes Bridge,19199,4.0
2894,2010,August,15,1,Bourke Street Mall (North),17669,5.0
2895,2010,August,15,6,Flinders Street Station Underpass,14576,6.0
2896,2010,August,15,15,State Library,13457,7.0
2897,2010,August,15,16,Australia on Collins,11374,8.0
2898,2010,August,15,14,Sandridge Bridge,5362,9.0
2899,2010,August,15,12,New Quay,4522,10.0
